datafile_id,file_name,sequencing_id,submitter_id,data_type,data_category,data_format,file_size,md5sum,file_path,node
SEQC_ILM_AGR_B_2_L02_GCCAAT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L02_GCCAAT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158455,GSE47774,Unaligned Reads,RNA-seq,FASTQ,988237093 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L02_GCCAAT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L02_TAGCTT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L02_TAGCTT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158471,GSE47774,Unaligned Reads,RNA-seq,FASTQ,881429486 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L02_TAGCTT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L02_AGTTCC_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L02_AGTTCC_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158487,GSE47774,Unaligned Reads,RNA-seq,FASTQ,821845612 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L02_AGTTCC_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L02_CGATGT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L02_CGATGT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158440,GSE47774,Unaligned Reads,RNA-seq,FASTQ,909831244 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L02_CGATGT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L02_GCCAAT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L02_GCCAAT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158456,GSE47774,Unaligned Reads,RNA-seq,FASTQ,976578074 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L02_GCCAAT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L02_TAGCTT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L02_TAGCTT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158472,GSE47774,Unaligned Reads,RNA-seq,FASTQ,904714879 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L02_TAGCTT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L02_AGTTCC_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L02_AGTTCC_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158488,GSE47774,Unaligned Reads,RNA-seq,FASTQ,849730298 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L02_AGTTCC_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L03_CGATGT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L03_CGATGT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158441,GSE47774,Unaligned Reads,RNA-seq,FASTQ,892679268 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L03_CGATGT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L03_GCCAAT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L03_GCCAAT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158457,GSE47774,Unaligned Reads,RNA-seq,FASTQ,999392335 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L03_GCCAAT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L03_TAGCTT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L03_TAGCTT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158473,GSE47774,Unaligned Reads,RNA-seq,FASTQ,887236008 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L03_TAGCTT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L03_AGTTCC_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L03_AGTTCC_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158489,GSE47774,Unaligned Reads,RNA-seq,FASTQ,825517031 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L03_AGTTCC_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L03_CGATGT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L03_CGATGT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158442,GSE47774,Unaligned Reads,RNA-seq,FASTQ,898229633 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L03_CGATGT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L03_GCCAAT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L03_GCCAAT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158458,GSE47774,Unaligned Reads,RNA-seq,FASTQ,963581296 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L03_GCCAAT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L03_TAGCTT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L03_TAGCTT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158474,GSE47774,Unaligned Reads,RNA-seq,FASTQ,893541773 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L03_TAGCTT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L03_AGTTCC_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L03_AGTTCC_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158490,GSE47774,Unaligned Reads,RNA-seq,FASTQ,838179794 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L03_AGTTCC_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L04_CGATGT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L04_CGATGT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158443,GSE47774,Unaligned Reads,RNA-seq,FASTQ,883897757 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L04_CGATGT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L04_GCCAAT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L04_GCCAAT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158459,GSE47774,Unaligned Reads,RNA-seq,FASTQ,985421701 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L04_GCCAAT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L04_TAGCTT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L04_TAGCTT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158475,GSE47774,Unaligned Reads,RNA-seq,FASTQ,878601536 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L04_TAGCTT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L04_AGTTCC_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L04_AGTTCC_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158491,GSE47774,Unaligned Reads,RNA-seq,FASTQ,819010359 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L04_AGTTCC_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L04_CGATGT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L04_CGATGT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158444,GSE47774,Unaligned Reads,RNA-seq,FASTQ,897122958 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L04_CGATGT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L04_GCCAAT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L04_GCCAAT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158460,GSE47774,Unaligned Reads,RNA-seq,FASTQ,962817720 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L04_GCCAAT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L04_TAGCTT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L04_TAGCTT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158476,GSE47774,Unaligned Reads,RNA-seq,FASTQ,892850206 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L04_TAGCTT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L04_AGTTCC_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L04_AGTTCC_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158492,GSE47774,Unaligned Reads,RNA-seq,FASTQ,839055289 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L04_AGTTCC_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L05_CGATGT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L05_CGATGT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158445,GSE47774,Unaligned Reads,RNA-seq,FASTQ,889454994 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L05_CGATGT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L05_GCCAAT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L05_GCCAAT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158461,GSE47774,Unaligned Reads,RNA-seq,FASTQ,992024092 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L05_GCCAAT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L05_TAGCTT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L05_TAGCTT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158477,GSE47774,Unaligned Reads,RNA-seq,FASTQ,883491829 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L05_TAGCTT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L05_AGTTCC_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L05_AGTTCC_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158493,GSE47774,Unaligned Reads,RNA-seq,FASTQ,823068728 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L05_AGTTCC_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L05_CGATGT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L05_CGATGT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158446,GSE47774,Unaligned Reads,RNA-seq,FASTQ,891640279 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L05_CGATGT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L05_GCCAAT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L05_GCCAAT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158462,GSE47774,Unaligned Reads,RNA-seq,FASTQ,957176000 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L05_GCCAAT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L05_TAGCTT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L05_TAGCTT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158478,GSE47774,Unaligned Reads,RNA-seq,FASTQ,887209209 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L05_TAGCTT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L05_AGTTCC_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L05_AGTTCC_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158494,GSE47774,Unaligned Reads,RNA-seq,FASTQ,833560057 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L05_AGTTCC_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L06_CGATGT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L06_CGATGT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158447,GSE47774,Unaligned Reads,RNA-seq,FASTQ,923486315 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L06_CGATGT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L06_GCCAAT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L06_GCCAAT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158463,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1031188587 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L06_GCCAAT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L06_TAGCTT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L06_TAGCTT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158479,GSE47774,Unaligned Reads,RNA-seq,FASTQ,916970904 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L06_TAGCTT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L06_AGTTCC_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L06_AGTTCC_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158495,GSE47774,Unaligned Reads,RNA-seq,FASTQ,854327990 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L06_AGTTCC_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L06_CGATGT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L06_CGATGT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158448,GSE47774,Unaligned Reads,RNA-seq,FASTQ,912551091 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L06_CGATGT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L06_GCCAAT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L06_GCCAAT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158464,GSE47774,Unaligned Reads,RNA-seq,FASTQ,980091489 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L06_GCCAAT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L06_TAGCTT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L06_TAGCTT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158480,GSE47774,Unaligned Reads,RNA-seq,FASTQ,907574448 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L06_TAGCTT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L06_AGTTCC_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L06_AGTTCC_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158496,GSE47774,Unaligned Reads,RNA-seq,FASTQ,850871091 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L06_AGTTCC_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L07_CGATGT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L07_CGATGT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158449,GSE47774,Unaligned Reads,RNA-seq,FASTQ,900724023 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L07_CGATGT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L07_GCCAAT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L07_GCCAAT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158465,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1006438385 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L07_GCCAAT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L07_TAGCTT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L07_TAGCTT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158481,GSE47774,Unaligned Reads,RNA-seq,FASTQ,894893212 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L07_TAGCTT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L07_AGTTCC_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L07_AGTTCC_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158497,GSE47774,Unaligned Reads,RNA-seq,FASTQ,833489654 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L07_AGTTCC_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L07_CGATGT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L07_CGATGT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158450,GSE47774,Unaligned Reads,RNA-seq,FASTQ,901362970 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L07_CGATGT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L07_GCCAAT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L07_GCCAAT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158466,GSE47774,Unaligned Reads,RNA-seq,FASTQ,967909773 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L07_GCCAAT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L07_TAGCTT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L07_TAGCTT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158482,GSE47774,Unaligned Reads,RNA-seq,FASTQ,896818020 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L07_TAGCTT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L07_AGTTCC_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L07_AGTTCC_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158498,GSE47774,Unaligned Reads,RNA-seq,FASTQ,842237389 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L07_AGTTCC_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L08_CGATGT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L08_CGATGT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158451,GSE47774,Unaligned Reads,RNA-seq,FASTQ,902196503 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L08_CGATGT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L08_GCCAAT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L08_GCCAAT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158467,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1004153307 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L08_GCCAAT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L08_TAGCTT_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L08_TAGCTT_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158483,GSE47774,Unaligned Reads,RNA-seq,FASTQ,896431592 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L08_TAGCTT_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L08_AGTTCC_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L08_AGTTCC_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158499,GSE47774,Unaligned Reads,RNA-seq,FASTQ,835314515 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L08_AGTTCC_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_1_L08_CGATGT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_1_L08_CGATGT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158452,GSE47774,Unaligned Reads,RNA-seq,FASTQ,910134679 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_1_L08_CGATGT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_2_L08_GCCAAT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_2_L08_GCCAAT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158468,GSE47774,Unaligned Reads,RNA-seq,FASTQ,976396373 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_2_L08_GCCAAT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_3_L08_TAGCTT_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_3_L08_TAGCTT_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158484,GSE47774,Unaligned Reads,RNA-seq,FASTQ,905893229 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_3_L08_TAGCTT_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_B_4_L08_AGTTCC_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_B_4_L08_AGTTCC_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158500,GSE47774,Unaligned Reads,RNA-seq,FASTQ,853212488 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_B_4_L08_AGTTCC_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_C_1_L01_TTAGGC_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_C_1_L01_TTAGGC_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158501,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1036675402 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_C_1_L01_TTAGGC_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_C_2_L01_CAGATC_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_C_2_L01_CAGATC_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158517,GSE47774,Unaligned Reads,RNA-seq,FASTQ,807989155 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_C_2_L01_CAGATC_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_C_3_L01_GGCTAC_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_C_3_L01_GGCTAC_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158533,GSE47774,Unaligned Reads,RNA-seq,FASTQ,834391475 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_C_3_L01_GGCTAC_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_C_4_L01_ATGTCA_AC0C1TACXX_R1.fastq.gz,SEQC_ILM_AGR_C_4_L01_ATGTCA_AC0C1TACXX_R1.fastq.gz,sequence_GSM1158549,GSE47774,Unaligned Reads,RNA-seq,FASTQ,987284752 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_C_4_L01_ATGTCA_AC0C1TACXX_R1.fastq.gz,
SEQC_ILM_AGR_C_1_L01_TTAGGC_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_C_1_L01_TTAGGC_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158502,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1040304567 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_C_1_L01_TTAGGC_BD0J2JACXX_R1.fastq.gz,
SEQC_ILM_AGR_C_2_L01_CAGATC_BD0J2JACXX_R1.fastq.gz,SEQC_ILM_AGR_C_2_L01_CAGATC_BD0J2JACXX_R1.fastq.gz,sequence_GSM1158518,GSE47774,Unaligned Reads,RNA-seq,FASTQ,806612355 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_C_2_L01_CAGATC_BD0J2JACXX_R1.fastq.gz,
